,Year,Organization,Type,Designation,Standing,Allocation
3548,2020,Chinese Psychology Group at Berkeley,SAG,Cultural & Identity/International RSO,3,500.0
3549,2020,CHINESE READING GROUP AT BERKELEY,SAG,Cultural & Identity/International RSO,1,400.0
3550,2020,Chinese Student Association,SAG,Cultural & Identity/International RSO,31,5800.0
3551,2020,Cinematic Arts and Production Club,SAG,Media & Film RSO,1,400.0
3552,2020,Circle K International,SAG,Service RSO,26,6100.0
3553,2020,Civil and Environmental Engineering Joint Fundraising Committee,SAG,Academic RSO,3,0.0
3554,2020,Coalition to Defend Affirmative Action By Any Means Necessary,SAG,Political & Advocacy RSO,22,5000.0
3555,2020,CodeBase,SAG,Professional RSO,4,0.0
3556,2020,Codeology,SAG,Technology RSO,4,400.0
3557,2020,Computer Science Undergraduate Association,SAG,Academic RSO,47,1920.0
3558,2020,Concrete Canoe,SAG,Departmental RSO,1,0.0
3559,2020,Confi,SAG,Health & Wellness RSO,1,250.0
3560,2020,Consult Your Community (CYC) at Berkeley,SAG,Professional RSO,8,2200.0
3561,2020,Consulting Regionally in Biotech at Berkeley,SAG,Professional RSO,1,0.0
3562,2020,Creative Applications to Life in Origami,SAG,Arts RSO,9,250.0
3563,2020,Cricket Club of Berkeley,SAG,Recreational RSO,2,0.0
3564,2020,Crossroads Christian Fellowship: Chinese for Christ Berkeley Church,SAG,Recreational RSO,2,250.0
3565,2020,CS KickStart,SAG,Academic RSO,8,2200.0
3566,2020,Curling Club at Berkeley,SAG,Recreational RSO,8,570.0
3567,2020,Dance Board of Berkeley Dance Community,SAG,Performing Arts RSO,4,0.0
3568,2020,Danceworx,SAG,Performing Arts RSO,24,5000.0
3569,2020,Data Bears,SAG,Technology RSO,1,250.0
3570,2020,Data Science Society at Berkeley,SAG,Technology RSO,5,400.0
3571,2020,DataStory,SAG,Academic RSO,1,0.0
3572,2020,De Colores,SAG,Cultural & Identity/LGBTQ+ RSO,1,0.0
3573,2020,Debate Society of Berkeley,SAG,Academic RSO,8,2000.0
3574,2020,DeCadence,SAG,Performing Arts RSO,20,1650.0
3575,2020,Deewani,SAG,Professional RSO,1,400.0
3576,2020,Delta Phi Epsilon Co-ed Professional Foreign Service Fraternity,SAG,Professional RSO,17,400.0
3577,2020,Design Engineering Collaborative,SAG,Academic RSO,1,0.0
3578,2020,Dil Se,SAG,Performing Arts RSO,5,600.0
3579,2020,Earthquake Engineering Research Institute at Berkeley,SAG,Academic RSO,2,250.0
3580,2020,East Asian Union,SAG,Cultural & Identity/International RSO,11,3245.0
3581,2020,Eggster Organization,SAG,Service RSO,20,500.0
3582,2020,EGO (Cal's Traditional Korean Percussion Group),SAG,Performing Arts RSO,10,1430.0
3583,2020,EnableTech,SAG,Professional RSO,1,0.0
3584,2020,Engineering 4 Kids,SAG,Service RSO,1,0.0
3585,2020,Engineering Solutions at Berkeley,SAG,Professional RSO,1,0.0
3586,2020,Engineering Student Council,SAG,Departmental RSO,29,92763.0
3587,2020,Engineers For A Sustainable World -Berkeley,SAG,Environmental & Sustainability RSO,2,0.0
3588,2020,Entomology Club,SAG,Academic RSO,3,250.0
3589,2020,Entrepreneurs @ Berkeley,SAG,Professional RSO,3,250.0
3590,2020,Environmental Sciences Student Association,SAG,Environmental & Sustainability RSO,1,250.0
3591,2020,Epsilon Eta,SAG,Environmental & Sustainability RSO,4,400.0
3592,2020,Eta Kappa Nu,SAG,Academic RSO,1,0.0
3593,2020,EXP Dance,SAG,Performing Arts RSO,4,500.0
3594,2020,Faces of African Muslims Students,SAG,Spiritual RSO,3,0.0
3595,2020,Fashion and Student Trends,SAG,Arts RSO,9,800.0
3596,2020,Fastpitch Softball at Berkeley,SAG,Recreational RSO,2,400.0
3597,2020,Fei Tian Dancers,SAG,Performing Arts RSO,17,250.0
3598,2020,FEMTech,SAG,Cultural & Identity/Women Interest RSO,2,250.0
3599,2020,Fiat Lux Scholars Association,SAG,Academic RSO,4,400.0
3600,2020,Fintech at Berkeley,SAG,Professional RSO,1,250.0
3601,2020,Food Science and Tech at Cal,SAG,Academic RSO,6,0.0
3602,2020,"Food, Equity, Entrepreneurship, & Development",SAG,Professional RSO,5,320.0
3603,2020,For Christ's Sake,SAG,Performing Arts RSO,2,400.0
3604,2020,Foresight Pre-Optometry Club,SAG,Academic RSO,29,940.0
3605,2020,Friends of the Co-ops,SAG,Cultural & Identity/Cultural & Ethnic RSO,88,8000.0
3606,2020,Future Advancers of Science and Technology,SAG,Service RSO,1,0.0
3607,2020,"Future Business Leaders of America-Phi Beta Lambda, Inc.",SAG,Professional RSO,15,4510.0
3608,2020,Game Design and Development at Berkeley,SAG,Recreational RSO,2,400.0
3609,2020,GenSex,SAG,Cultural & Identity/Women Interest RSO,4,460.0
3610,2020,Geological Association at Berkeley,SAG,Departmental RSO,5,0.0
3611,2020,GroTech @ Berkeley,SAG,Technology RSO,1,0.0
3612,2020,Haas Undergraduate Black Business Association,SAG,Professional RSO,13,400.0
3613,2020,Hackers@Berkeley,SAG,Technology RSO,1,0.0
3614,2020,Healthcare Business Association at Berkeley,SAG,Professional RSO,1,0.0
3615,2020,Healthcare Consulting Group at Berkeley,SAG,Professional RSO,2,400.0
3616,2020,Historical Fencing Club of Berkeley,SAG,Recreational RSO,3,250.0
3617,2020,Human Powered Vehicle,SAG,Academic RSO,1,0.0
3618,2020,IDEA Factory,SAG,Academic RSO,2,250.0
3619,2020,iGEM at Berkeley,SAG,Technology RSO,3,250.0
3620,2020,Ignite Ministries,SAG,Spiritual RSO,2,400.0
3621,2020,Indian Students Association,SAG,Cultural & Identity/International RSO,17,11000.0
3622,2020,Institute of Industrial and Systems Engineers,SAG,Academic RSO,1,0.0
3623,2020,Institute of Transportation Engineers at Berkeley,SAG,Academic RSO,1,0.0
3624,2020,International Family Union,SAG,Service RSO,1,250.0
3625,2020,International Relations Council of Berkeley,SAG,Professional RSO,4,500.0
3626,2020,International Society for Pharmaceutical Engineering,SAG,Academic RSO,1,0.0
3627,2020,International Students Association at Berkeley,SAG,Cultural & Identity/International RSO,20,2137.0
3628,2020,InterVarsity Christian Fellowship,SAG,Spiritual RSO,22,5170.0
3629,2020,Invention Corps of Berkeley,SAG,Technology RSO,1,0.0
3630,2020,Iranian Students Cultural Organization,SAG,Cultural & Identity/Cultural & Ethnic RSO,23,2200.0
3631,2020,Jain Students Association,SAG,Spiritual RSO,4,500.0
3632,2020,Jericho!,SAG,Performing Arts RSO,4,400.0
3633,2020,K-Popular at Berkeley,SAG,Cultural & Identity/Cultural & Ethnic RSO,9,320.0
3634,2020,Kappa Alpha Pi Pre-Law Fraternity,SAG,Professional RSO,7,620.0
3635,2020,Kendo Club,SAG,Recreational RSO,5,500.0
3636,2020,Klesis,SAG,Spiritual RSO,9,1100.0
3637,2020,Koinonia Campus Fellowship,SAG,Spiritual RSO,16,600.0
3638,2020,Korean American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,39,12000.0
3639,2020,Korean Business Organization,SAG,Professional RSO,1,250.0
3640,2020,Korean Performance Group,SAG,Performing Arts RSO,5,250.0
3641,2020,Korean Undergraduate Networking Association,SAG,Professional RSO,13,400.0
3642,2020,Latin American Leadership Society,SAG,Cultural & Identity/Cultural & Ethnic RSO,7,640.0
3643,2020,Launchpad,SAG,Technology RSO,4,500.0
3644,2020,Laya of Berkeley,SAG,Performing Arts RSO,2,400.0
3645,2020,Lebanese Student Association at Berkeley (LSAB),SAG,Cultural & Identity/International RSO,2,400.0
3646,2020,Liberty in North Korea at Berkeley,SAG,Political & Advocacy RSO,16,1200.0
3647,2020,Lindy On Sproul,SAG,Performing Arts RSO,10,1000.0
3648,2020,Linguaphile Student Association,SAG,Professional RSO,1,250.0
3649,2020,Live Poets Society,SAG,Arts RSO,1,250.0
3650,2020,"Management, Entrepreneurship & Technology Student Board",SAG,Departmental RSO,2,0.0
3651,2020,Market Diagnosis Group at Berkeley,SAG,Professional RSO,1,400.0
3652,2020,Materials Science and Engineering Association,SAG,Departmental RSO,5,0.0
3653,2020,Mathematics Undergraduate Student Association,SAG,Academic RSO,4,400.0
3654,2020,Microfinance at Berkeley,SAG,Service RSO,8,1000.0
3655,2020,Minecraft at Berkeley,SAG,Recreational RSO,1,400.0
3656,2020,Minorities in Health Conference,SAG,Professional RSO,1,306.0
3657,2020,Molecular and Cell Biology Cell Developmental Neurobiological Association,SAG,Departmental RSO,7,400.0
3658,2020,The Movement,SAG,Performing Arts RSO,20,4400.0
3659,2020,Muslim Student Association,SAG,Spiritual RSO,34,16390.0
3660,2020,"NAACP - University of California, Berkeley",SAG,Political & Advocacy RSO,1,500.0
3661,2020,Natya at Berkeley,SAG,Performing Arts RSO,7,500.0
3662,2020,Nazakat at Berkeley,SAG,Performing Arts RSO,1,400.0
3663,2020,Neurotechnology at Berkeley,SAG,Technology RSO,1,0.0
3664,2020,Net Impact at Berkeley,SAG,Professional RSO,18,250.0
3665,2020,Next Generation Consulting at Berkeley,SAG,Professional RSO,2,250.0
3666,2020,Nigerian Students Association,SAG,Cultural & Identity/International RSO,4,600.0
3667,2020,Nikkei Choral Ensemble,SAG,Performing Arts RSO,4,500.0
3668,2020,Nikkei Student Union,SAG,Cultural & Identity/International RSO,18,2750.0
3669,2020,Nuclear Engineering Design Collaborative,SAG,Academic RSO,1,0.0
3670,2020,Oscar Wilde House,SAG,Cultural & Identity/LGBTQ+ RSO,1,0.0
3671,2020,Out for Business at Berkeley,SAG,Cultural & Identity/LGBTQ+ RSO,1,0.0
3672,2020,"Out in Science, Technology, Engineering, and Mathematics",SAG,Cultural & Identity/LGBTQ+ RSO,10,0.0
3673,2020,Outlet,SAG,Arts RSO,7,320.0
3674,2020,Parliamentary Debate at Berkeley,SAG,Academic RSO,11,2160.0
3675,2020,Partnership for Pre-Professional Pilipinxs,SAG,Professional RSO,20,1040.0
3676,2020,"Phi Alpha Delta Law Fraternity, International",SAG,Professional RSO,12,560.0
3677,2020,Phi Alpha Theta,SAG,Academic RSO,17,822.0
3678,2020,Phi Delta Epsilon,SAG,Professional RSO,13,400.0
3679,2020,Phoenix Consulting Group,SAG,Professional RSO,2,0.0
3680,2020,Phoenix Symphony at Berkeley,SAG,Performing Arts RSO,6,1540.0
3681,2020,Pi Sigma Epsilon,SAG,Professional RSO,6,800.0
3682,2020,Pi Tau Sigma,SAG,Academic RSO,6,0.0
3683,2020,Pilipino American Alliance,SAG,Cultural & Identity/Cultural & Ethnic RSO,30,12000.0
3684,2020,Pilipino Association for Health Careers,SAG,Professional RSO,28,4520.0
3685,2020,"Pilipinx Association of Scientists, Architects, and Engineers",SAG,Professional RSO,32,2100.0
3686,2020,Pointe of Berkeley,SAG,Performing Arts RSO,5,700.0
3687,2020,Political Computer Science,SAG,Technology RSO,2,250.0
3688,2020,Pre-Medical Honor Society,SAG,Academic RSO,4,400.0
3689,2020,"Pre-Pharmacy Informational, Learning and Leadership Society",SAG,Professional RSO,20,2500.0
3690,2020,PreDental Society,SAG,Professional RSO,37,1375.0
3691,2020,Product Development at Berkeley,SAG,Professional RSO,3,250.0
3692,2020,"Project Pengyou, Berkeley Chapter",SAG,Cultural & Identity/International RSO,6,500.0
3693,2020,Puente at Berkeley,SAG,Service RSO,3,250.0
3694,2020,QJew,SAG,Cultural & Identity/Cultural & Ethnic RSO,1,0.0
3695,2020,Queer + Allied Pre-Health / Pre-Medical Association,SAG,Cultural & Identity/LGBTQ+ RSO,4,600.0
3696,2020,Queer Student Union,SAG,Cultural & Identity/LGBTQ+ RSO,13,1300.0
3697,2020,"Queer Trans South, Southwest Asians, and North Africans at Berkeley",SAG,Cultural & Identity/LGBTQ+ RSO,2,0.0
3698,2020,Quidditch League at Berkeley,SAG,Recreational RSO,12,0.0
3699,2020,Ra-On,SAG,Performing Arts RSO,10,1650.0
3700,2020,Raas Ramzat,SAG,Performing Arts RSO,4,500.0
3701,2020,Re-entry and Transfer Student Association,SAG,Service RSO,23,3850.0
3702,2020,Reclaim,SAG,Political & Advocacy RSO,1,400.0
3703,2020,Regents' and Chancellor's Scholars Association,SAG,Professional RSO,6,1100.0
3704,2020,RoboBears,SAG,Professional RSO,1,0.0
3705,2020,Robotics & Engineering for Youth,SAG,Service RSO,1,0.0
3706,2020,Robotics at Berkeley,SAG,Technology RSO,6,0.0
3707,2020,Rubik's Cube Club at Berkeley,SAG,Recreational RSO,9,400.0
3708,2020,Sahaara at Berkeley,SAG,Service RSO,1,250.0
3709,2020,Sales and Trading Club at Berkeley,SAG,Professional RSO,1,250.0
3710,2020,Salsa at Cal,SAG,Recreational RSO,9,250.0
3711,2020,Seed Base Consulting,SAG,Professional RSO,3,250.0
3712,2020,Sigma Alpha Nu,SAG,Academic RSO,10,147.0
3713,2020,Sigma Eta Pi,SAG,Professional RSO,4,400.0
3714,2020,Sikh Students Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,17,1200.0
3715,2020,Sky&X Aerospace,SAG,Technology RSO,1,250.0
3716,2020,smART,SAG,Arts RSO,1,400.0
3717,2020,Socially Engaged Engineers,SAG,Academic RSO,1,0.0
3718,2020,Society of Engineering Sciences,SAG,Academic RSO,1,0.0
3719,2020,Society of Linguistics Undergraduate Students,SAG,Departmental RSO,2,250.0
3720,2020,Society of Women Engineers,SAG,Cultural & Identity/Women Interest RSO,1,0.0
3721,2020,Solar Decathlon,SAG,Environmental & Sustainability RSO,1,0.0
3722,2020,Songwriting at Berkeley,SAG,Performing Arts RSO,4,400.0
3723,2020,South Indian Society,SAG,Cultural & Identity/International RSO,5,1250.0
3724,2020,Space Enterprise at Berkeley,SAG,Technology RSO,1,0.0
3725,2020,Space Technologies and Rocketry,SAG,Professional RSO,2,0.0
3726,2020,Space Technologies at Cal,SAG,Professional RSO,1,0.0
3727,2020,SPIRE,SAG,Professional RSO,6,500.0
3728,2020,Sports Analytics Group at Berkeley,SAG,Professional RSO,2,250.0
3729,2020,Sports Business Group at Berkeley,SAG,Professional RSO,3,250.0
3730,2020,Spring Foundation,SAG,Service RSO,8,250.0
3731,2020,Student Association for Applied Statistics,SAG,Academic RSO,6,720.0
3732,2020,Steel Bridge Competition Team,SAG,Academic RSO,1,0.0
3734,2020,Student Premed Advising Network,SAG,Academic RSO,5,400.0
3735,2020,Students of Color Emerging in English,SAG,Academic RSO,4,400.0
3736,2020,Supreme Corks,SAG,Academic RSO,1,0.0
3737,2020,Sustainable Housing at California,SAG,Environmental & Sustainability RSO,1,250.0
3738,2020,Swim Club at Berkeley,SAG,Recreational RSO,2,400.0
3739,2020,T.I.n.Y. Chinese Theatre Group,SAG,Performing Arts RSO,5,400.0
3740,2020,Taiwanese American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,24,2151.0
3741,2020,Taiwanese Student Association,SAG,Cultural & Identity/International RSO,24,3300.0
3742,2020,TASSEL at Berkeley,SAG,Service RSO,2,250.0
3743,2020,Tau Beta Pi,SAG,Academic RSO,3,0.0
3744,2020,TBD Comedy,SAG,Performing Arts RSO,1,250.0
3745,2020,Thai Students Association,SAG,Cultural & Identity/International RSO,2,250.0
3746,2020,Thaqalayn Islamic Society of Berkeley,SAG,Spiritual RSO,1,400.0
3747,2020,The Alt. Protein Project of Berkeley,SAG,Academic RSO,1,250.0
3748,2020,The Berkeley Forum,SAG,Professional RSO,10,12490.0
3749,2020,The Californians,SAG,Sponsored RSO,2,1840.0
3750,2020,Global Citizen,SAG,Publications RSO,1,400.0
3751,2020,The Golden,SAG,Performing Arts RSO,4,700.0
3752,2020,The Omniscient Tutor,SAG,Media & Film RSO,1,250.0
3753,2020,Student Immigration Relief Clinic at Berkeley,SAG,Service RSO,3,294.0
3754,2020,Theta Tau,SAG,Professional RSO,2,250.0
3755,2020,Thrive Dance Company,SAG,Performing Arts RSO,8,550.0
3756,2020,Tokiha,SAG,Service RSO,3,450.0
3757,2020,Translational Medicine & Stem Cell Association,SAG,Academic RSO,1,250.0
3758,2020,Turkish Student Association at Berkeley,SAG,Cultural & Identity/International RSO,3,250.0
3759,2020,UC Berkeley Indus,SAG,Cultural & Identity/Cultural & Ethnic RSO,32,15000.0
3760,2020,UC Berkeley Model United Nations,SAG,Academic RSO,28,10120.0
3761,2020,UC Rally Committee,SAG,Service RSO,120,44000.0
3762,2020,Undergraduate Astronomy Society - Berkeley,SAG,Departmental RSO,1,250.0
3763,2020,Undergraduate Economics Association,SAG,Academic RSO,20,320.0
3764,2020,Undergraduate Laboratory at Berkeley,SAG,Academic RSO,1,0.0
3765,2020,Undergraduate Legal Honors Society,SAG,Academic RSO,5,266.0
3766,2020,Undergraduate Real Estate Club,SAG,Professional RSO,6,1200.0
3767,2020,Undergraduate Women in Economics at Berkeley,SAG,Cultural & Identity/Women Interest RSO,3,250.0
3768,2020,Upsilon Pi Epsilon,SAG,Academic RSO,2,250.0
3769,2020,UpSync,SAG,Professional RSO,5,400.0
3770,2020,UrsaTech,SAG,Technology RSO,1,400.0
3771,2020,Valley Consulting Group,SAG,Professional RSO,5,0.0
3772,2020,VISION,SAG,Cultural & Identity/International RSO,9,1000.0
3773,2020,VR@B,SAG,Technology RSO,1,0.0
3774,2020,Wave Makers of Berkeley,SAG,Academic RSO,3,250.0
3775,2020,Womxn in Mathematics at Berkeley,SAG,Cultural & Identity/Women Interest RSO,7,335.0
3776,2020,Women in Politics at Berkeley,SAG,Political & Advocacy RSO,3,250.0
3777,2020,Wrestling Club at Berkeley,SAG,Recreational RSO,1,400.0
3778,2020,Zahanat,SAG,Performing Arts RSO,4,500.0
3779,2020,Zawadi: Black LGBTQ Community at Berkeley,SAG,Cultural & Identity/LGBTQ+ RSO,1,0.0
3780,2020,Women and Youth Supporting Each Other,SAG,Health & Wellness RSO,2,0.0
3781,2020,Zeta Chi Consulting,SAG,Professional RSO,1,0.0
3782,2020,Academic Cultural Enrichment Coaches,SISG,Service RSO,5,0.0
3783,2020,Alternative Breaks,SISG,Service RSO,18,2800.0
3784,2020,American Red Cross at Cal,SISG,Service RSO,16,7000.0
3785,2020,ANova,SISG,Service RSO,5,0.0
3786,2020,Anti-Trafficking Coalition at Berkeley,SISG,Service RSO,12,1600.0
3787,2020,ASUC Student Legal Clinic,SISG,Service RSO,37,1200.0
3788,2020,Bay Area Environmentally Aware Consulting Network,SISG,Environmental & Sustainability RSO,12,320.0
3789,2020,Be The Match On Campus at Berkeley,SISG,Service RSO,4,800.0
3790,2020,Bear Closet,SISG,Cultural & Identity/LGBTQ+ RSO,1,250.0
3791,2020,Bears for Palestine,SISG,Cultural & Identity/International RSO,6,2300.0
3792,2020,Berkeley Cambodian Students Association,SISG,Cultural & Identity/International RSO,6,913.0
3793,2020,Berkeley Disaster Team,SISG,Service RSO,5,800.0
3794,2020,Berkeley Medical Reserve Corps,SISG,Health & Wellness RSO,7,2500.0
3795,2020,Best Buddies at Berkeley,SISG,Service RSO,14,640.0
3796,2020,Bhagat Puran Singh Health Initiative at Berkeley,SISG,Health & Wellness RSO,6,1342.0
3797,2020,Bias Busters,SISG,Departmental RSO,2,0.0
3798,2020,Blood Pressure Project,SISG,Service RSO,7,500.0
3799,2020,Bone Health Initiative,SISG,Health & Wellness RSO,5,621.0
3800,2020,BrainTrust,SISG,Health & Wellness RSO,1,325.0
3801,2020,BUILD Literacy Program,SISG,Service RSO,2,250.0
3802,2020,Cal Habitat for Humanity,SISG,Service RSO,21,0.0
3803,2020,Cal Community Music,SISG,Performing Arts RSO,35,514.0
3804,2020,Cal Rotaract,SISG,Service RSO,17,0.0
3805,2020,Cal Veterans Group,SISG,Cultural & Identity/Cultural & Ethnic RSO,12,2714.0
3806,2020,California Health Professional Student Alliance at UC Berkeley,SISG,Political & Advocacy RSO,4,450.0
3807,2020,Camp Alima at Berkeley,SISG,Service RSO,1,250.0
3808,2020,Camp Kesem Berkeley,SISG,Service RSO,12,1000.0
3809,2020,Chicano(a)s/Latino(a)s in Health Education,SISG,Cultural & Identity/Cultural & Ethnic RSO,30,3200.0
3810,2020,Community Projects,SISG,Service RSO,1,52172.0
3811,2020,Computer Science Mentors,SISG,Departmental RSO,5,250.0
3812,2020,Creative Residencies for Emerging Artists Teaching Empowerment,SISG,Service RSO,8,800.0
3813,2020,Dance the Bay,SISG,Performing Arts RSO,7,660.0
3814,2020,Daraja at Berkeley,SISG,Service RSO,1,250.0
3815,2020,De-stress with Dogs,SISG,Health & Wellness RSO,2,250.0
3816,2020,Engineers and Mentors of Berkeley,SISG,Academic RSO,9,0.0
3817,2020,Engineers Without Borders at Berkeley,SISG,Service RSO,9,0.0
3818,2020,EthiCAL Apparel,SISG,Environmental & Sustainability RSO,11,0.0
3819,2020,Expanding Your Horizons at Berkeley,SISG,Service RSO,8,1000.0
3820,2020,Female Empowerment and Mentoring in Technology,SISG,Cultural & Identity/Women Interest RSO,1,0.0
3821,2020,Financial Literacy and Economic Justice Conference,SISG,Professional RSO,1,0.0
3822,2020,Global Medical Missions Alliance at Berkeley,SISG,Service RSO,4,500.0
3823,2020,Health and Medical Apprenticeship Program,SISG,Health & Wellness RSO,37,8900.0
