,Year,Organization,Type,Standing,Allocation
3984,2019,Jeeva Clinic,SISG,2.0,$500
3985,2019,Kalanjiyam at Berkeley,SISG,1.0,$200
3986,2019,Kidney Disease Screening and Awareness Program,SISG,3.0,$600
3987,2019,Korean Compassion at Berkeley,SISG,1.0,$500
3988,2019,Labor Coach Program,SISG,9.0,"$1,000"
3989,2019,Ladies for Change,SISG,3.0,$600
3990,2019,"Lambda Theta Alpha Latin Sorority, Incorporated",SISG,11.0,"$1,500"
3991,2019,"Lambda Theta Nu Sorority, Inc.",SISG,9.0,"$1,200"
3992,2019,"Lambda Theta Phi, Latin Fraternity, Inc.",SISG,13.0,"$2,700"
3993,2019,Laotian American Student Representatives,SISG,21.0,"$3,700"
3994,2019,Latinx Caucus at the University of California-Berkeley,SISG,8.0,"$1,500"
3995,2019,Let's Rise - Asian Mentorship Program,SISG,14.0,"$1,290"
3996,2019,Lobby Days Coalition at Berkeley,SISG,3.0,$500
3997,2019,Medical Reallocation Initiative,SISG,1.0,$500
3998,2019,MEDLIFE,SISG,9.0,$750
3999,2019,Middle Eastern North African Recruitment Retention Center,SISG,6.0,Sponsorship Only
4000,2019,Migrant Advocacy Project,SISG,2.0,$500
4001,2019,MOVE: API Community Organizing Fellowship,SISG,3.0,$600
4002,2019,Multi-Cultural Greek Council,SISG,4.0,Sponsorship Only
4003,2019,National Council of Negro Women,SISG,13.0,"$2,250"
4004,2019,Oakland Asian Student Educational Services,SISG,17.0,"$5,000"
4005,2019,"Omega Phi Beta Sorority, Incorporated",SISG,7.0,"$1,000"
4006,2019,Patient Advocacy Student Group,SISG,8.0,"$3,000"
4007,2019,People's Test Preparation Service,SISG,23.0,"$6,258"
4008,2019,Pilipinx Academic Student Services,SISG,35.0,Sponsorship Only
4009,2019,Project Vision,SISG,12.0,$900
4010,2019,"Project RISHI, The Berkeley Chapter",SISG,12.0,"$1,100"
4011,2019,Project SCIFI,SISG,3.0,$600
4012,2019,Project Spreading Multiculturalism and Inspiring Leadership through Education,SISG,11.0,"$4,000"
4013,2019,Public Service Internships,SISG,1.0,$500
4014,2019,Queer Alliance & Resource Center,SISG,51.0,"$40,000"
4015,2019,Raices Recruitment and Retention Center,SISG,42.0,Sponsorship Only
4016,2019,REACH! Asian Pacific American Recruitment and Retention Center,SISG,23.0,Sponsorship Only
4017,2019,Renters' Legal Assistance,SISG,37.0,$650
4018,2019,Rising Immigrant Scholars through Education,SISG,11.0,"$8,000"
4019,2019,"Sigma Pi Alpha Sorority, Inc.",SISG,10.0,"$1,000"
4020,2019,Southeast Asian Mentorship,SISG,11.0,"$1,200"
4021,2019,Southeast Asian Prison Outreach Project,SISG,9.0,$850
4022,2019,Southeast Asian Student Coalition,SISG,13.0,"$10,000"
4023,2019,Spectrum: Autism at Cal,SISG,9.0,$600
4024,2019,Student Parent Association for Recruitment and Retention,SISG,1.0,Sponsorship Only
4025,2019,Student Parent Food Donations Program,SISG,2.0,Sponsorship Only
4026,2019,Student to Student Peer Counseling,SISG,27.0,$820
4027,2019,Suitcase Clinic,SISG,21.0,"$12,000"
4028,2019,"Support, ENcourage and Develop for Children of Berkeley",SISG,3.0,$600
4029,2019,T-Cal,SISG,1.0,$116
4030,2019,Teach in Prison,SISG,10.0,"$3,440"
4031,2019,Team HBV,SISG,13.0,$650
4032,2019,The Berkeley Group,SISG,17.0,"$3,000"
4033,2019,The Berkeley Project,SISG,13.0,"$1,280"
4034,2019,The Coalition for the Institutionalization of Free Menstrual Products,SISG,1.0,Sponsorship Only
4035,2019,The Music Connection,SISG,3.0,$500
4036,2019,The PERIOD Project at Berkeley,SISG,1.0,$500
4037,2019,The Sage Mentorship Project,SISG,7.0,$800
4038,2019,Theater for Charity,SISG,16.0,"$1,600"
4039,2019,Thrive Aspire Lead (formerly known as True Asian Leaders),SISG,3.0,$450
4040,2019,Together Educating All Children in Hospitals,SISG,1.0,$500
4041,2019,TRENZA,SISG,8.0,"$2,500"
4042,2019,UNICEF at Berkeley,SISG,17.0,$80
4043,2019,V-Day at Cal,SISG,4.0,$600
4044,2019,VIDA Medical Volunteering at Berkeley,SISG,3.0,$600
4045,2019,Vietnamese Student Association,SISG,28.0,"$8,000"
4046,2019,Volunteer Health Interpreters Organization,SISG,14.0,"$4,500"
4047,2019,Volunteer Income Tax Association Program,SISG,7.0,$600
4048,2019,Volunteers Around the World at Berkeley,SISG,6.0,$200
4049,2019,Volunteers for Medical Outreach,SISG,6.0,"$2,200"
4050,2019,Wonderworks,SISG,9.0,Sponsorship Only
4051,2019,You Mean More,SISG,8.0,"$1,500"
4052,2019,Youth Empowerment Program,SISG,6.0,"$1,850"
4053,2019,Youth Support Program,SISG,24.0,$800
4054,2019,SISG Total,,,"$246,020"
4055,2019,STUDENT ORGANIZATION CONTINGENCY FUND,FUND,,"$93,542"
4056,2019,Academic Opportunity Fund,GRNT,,"$20,000"
4057,2019,Arts and Creativity Grant,GRNT,,"$5,000"
4058,2019,Greek Opportunity Fund,GRNT,,"$2,000"
4059,2019,Intellectual Community Grant,GRNT,,"$2,000"
4060,2019,Multicultural Grant,GRNT,,"$4,000"
4061,2019,Outstanding Student Recognition Scholarship,SCLR,,"$1,000"
4062,2019,Public Service Grant,GRNT,,"$3,000"
4063,2019,RISE Scholarship,SCLR,,"$7,500"
4064,2019,Student Commuter Grant,GRNT,,"$1,400"
4065,2019,Student Organization Travel Grant,GRNT,,"$2,000"
4066,2019,Textbook Scholarship,SCLR,,"$5,000"
4067,2019,Underserved and Undocumented Fall Program for Freshmen (FPF) Scholarship,SCLR,,"$4,000"
4068,2019,Underserved Student Equity Grant,GRNT,,"$1,000"
4069,2019,Chief-of-Staff Stipend,OP,,"$2,000"
4070,2019,President Discretionary Fund,OP,,"$5,000"
4071,2019,President Stipend,OP,,"$4,000"
4072,2019,Chief-of-Staff Stipend,EVP,,"$2,000"
4073,2019,EVP Discretionary Fund,EVP,,"$3,000"
4074,2019,EVP Spaces Director Stipend,EVP,,"$2,000"
4075,2019,EVP Stipend,EVP,,"$4,000"
4076,2019,Campus Organizing Director Stipend,EAVP,,"$1,000"
4077,2019,Chief-of-Staff Stipend,EAVP,,"$2,000"
4078,2019,EAVP Discretionary Fund,EAVP,,"$13,000"
4079,2019,EAVP Stipend,EAVP,,"$4,000"
4080,2019,Legislative Affairs Director Stipend,EAVP,,"$1,000"
4081,2019,Legislative Conference,EAVP,,"$12,000"
4082,2019,Lobby Corps,EAVP,,"$20,000"
4083,2019,UC Student Association Dues,EAVP,,"$51,435"
4084,2019,AAVP Discretionary Fund,AAVP,,"$3,500"
4085,2019,AAVP Stipend,AAVP,,"$4,000"
4086,2019,Chief-of-Staff Stipend,AAVP,,"$2,000"
4087,2019,Chiefs-of-Staff Stipend,SAO,,"$3,000"
4088,2019,SAO Discretionary Fund,SAO,,"$2,500"
4089,2019,SAO Stipend,SAO,,"$4,000"
4090,2019,ASUC Bootcamp,SEN,,$500
4091,2019,ASUC Conference,SEN,,"$3,000"
4092,2019,Senate Leadership Institute / Senate Meetings,SEN,,"$5,000"
4093,2019,Senators' Discretionary Funds ($500.00 each),SEN,,"$10,000"
4094,2019,Senators' Stipend ($500.00 each),SEN,,"$10,000"
4095,2019,2 Student Union Board of Directors Stipend ($100 each),AOFR,,$200
4096,2019,Chief Appointed Officials Support Staff Stipend ,AOFR,,"$2,500"
4097,2019,Chief Communication Officer Stipend,AOFR,,"$2,000"
4098,2019,Chief Financial Officer Stipend,AOFR,,"$2,000"
4099,2019,Chief Legal Officer Stipend,AOFR,,"$2,000"
4100,2019,Chief Personnel Officer Stipend,AOFR,,"$2,000"
4101,2019,Chief Technology Officer Stipend,AOFR,,"$2,000"
4102,2019,Judicial Council Office,AOFR,,$500
4103,2019,Livestream Coordinator Stipend,AOFR,,$500
4104,2019,Marketing and Communications Office (Discretionary),AOFR,,"$5,500"
4105,2019,Public Defender Stipend,AOFR,,$150
4106,2019,2 Undergraduate Representative - Student Union Board of Directors Stipend ($200 each),AOFR,,$400
4107,2019,Archives,OPRS,,$0
4108,2019,ASUC Administrative Office,OPRS,,"$67,000"
4109,2019,ASUC End of Year Banquet,OPRS,,"$3,000"
4110,2019,Audit,OPRS,,"$22,000"
4111,2019,Bank Fee,OPRS,,"$1,000"
4112,2019,Big Ideas,OPRS,,"$13,000"
4113,2019,Capital Improvement Fund Allocation,OPRS,,"$61,655"
4114,2019,Emergency Legal Defense Fund,OPRS,,"$110,961"
4115,2019,Legal Fee,OPRS,,"$32,000"
4116,2019,Long Term Investment,OPRS,,$184
4117,2019,Elections Council - 1 Tech Coordinator Stipend,ELCT,,$250
4118,2019,Elections Council - 2 Auditors Stipend ($150.00 each),ELCT,,$300
4119,2019,Elections Council - Assistant Chair Stipend,ELCT,,$300
4120,2019,Elections Council - Chair Stipend,ELCT,,"$1,000"
4121,2019,Elections Council - Chief Auditor Stipend,ELCT,,$350
4122,2019,Elections Council - Prosecutor Stipend,ELCT,,$300
4123,2019,Elections Operations,ELCT,,"$6,200"
4124,2019,D&O Insurance,GEN,,"$4,000"
4125,2019,GL Insurance,GEN,,"$24,000"
4126,2020,ASUC Mental Health Commission,GOVT,,$500
4127,2020,ASUC Publications and Media Board,GOVT,,"$8,000"
4128,2020,ASUC Financial WellnESC Commission,GOVT,,"$3,000"
4129,2020,ASUC Housing Commission,GOVT,,"$3,000"
4130,2020,ASUC Sexual Violence Commission,GOVT,,"$3,000"
4131,2020,ASUC Restorative Justice Commission,GOVT,,"$3,000"
4132,2020,ASUC Intimate Partner Violence Commission,GOVT,,"$3,000"
4133,2020,ASUC Police Oversight Commission,GOVT,,"$3,000"
4134,2020,ASUC Diversity Affairs Commission,GOVT,,"$3,000"
4135,2020,ASUC Sustainability Team,GOVT,,"$3,000"
4136,2020,"ASUC Student Union Programming, Entertainment, and Recreation Board",GOVT,,$0
4137,2020,CalTV,GOVT,,"$11,000"
4138,2020,Innovative Design,GOVT,,"$7,200"
4139,2020,Helios Solar Program,GOVT,,$250
4140,2020,Open Computing Facility,GOVT,,"$35,000"
4141,2020,DeCal Board,GOVT,,"$4,000"
4142,2020,BARE Magazine,PUB,13.0,"$3,262"
4143,2020,Berkeley Fiction Review,PUB,37.0,"$2,200"
4144,2020,Berkeley Poetry Review,PUB,26.0,"$1,216"
4145,2020,Berkeley Science Review,PUB,20.0,"$1,200"
4146,2020,Berkeley Scientific Journal,PUB,4.0,$900
4147,2020,Blue & Gold Yearbook,PUB,6.0,$560
4148,2020,Cal Literature and Arts Magazine,PUB,29.0,"$3,000"
4149,2020,Caliber Magazine,PUB,11.0,"$9,500"
4150,2020,Caravan Travel & Style Magazine,PUB,3.0,$250
4151,2020,Clio's Scroll,PUB,21.0,"$1,400"
4152,2020,Garb,PUB,4.0,"$1,100"
4153,2020,GIA MAG,PUB,2.0,$700
4154,2020,Heuristic Squelch,PUB,24.0,"$8,000"
4155,2020,Intercollegiate Finance Journal at UC Berkeley,PUB,2.0,$560
4156,2020,La Raza Law Journal ,PUB,1.0,Sponsorship Only
4157,2020,Maganda Magazine,PUB,31.0,"$1,500"
4158,2020,Perennial: The Undergraduate Environmental Journal of Berkeley,PUB,2.0,$700
4159,2020,Perspective Magazine,PUB,23.0,$250
4160,2020,Policy Review at Berkeley,PUB,2.0,$700
4161,2020,Public Health Advocate,PUB,16.0,"$1,500"
4162,2020,"Smart Ass, The",PUB,19.0,"$3,300"
4163,2020,Spoon University at Berkeley,PUB,7.0,"$1,000"
4164,2020,threads (formerly known as Al-Bayan),PUB,21.0,"$11,000"
4165,2020,To An Unknown God,PUB,12.0,"$2,900"
4166,2020,0 Comedy,SAG,2.0,$250
4167,2020,180 Degrees Consulting at Berkeley,SAG,5.0,$400
4168,2020,3D Modeling and Animation at Berkeley,SAG,2.0,$400
4169,2020,3DMC (under Engineering Student Council),SAG,1.0,Sponsorship Only
4170,2020,Abba Modern,SAG,4.0,$250
4171,2020,AccelerateHer@Berkeley,SAG,2.0,$250
4172,2020,acts2fellowship,SAG,19.0,"$4,730"
4173,2020,Aerospace Society of Automative Engineers (children of Engineering Student Council),SAG,1.0,Sponsorship
4174,2020,Afghan Student Association,SAG,13.0,"$2,400"
4175,2020,AFX Dance,SAG,8.0,Sponsorship Only
4176,2020,"Alpha Epsilon Zeta Fraternity, Inc.",SAG,15.0,"$2,713"
4177,2020,Alpha Kappa Psi,SAG,10.0,"$1,100"
4178,2020,Alpha Phi Omega,SAG,35.0,"$3,200"
4179,2020,American Advertising Federation,SAG,5.0,$400
4180,2020,American Chemical Society at Berkeley Student Chapter,SAG,5.0,$400
4181,2020,American Institue of Chemical Engineers (under Engineering Student Council),SAG,1.0,Sponsorship Only
4182,2020,American Medical Student Association-- Berkeley Premedical Chapter,SAG,22.0,"$1,000"
4183,2020,American Medical Women's Association at Berkeley,SAG,5.0,$550
4184,2020,American Society of Civil Engineers (under Engineering Student Council),SAG,1.0,Sponsorship Only
4185,2020,American Society of Mechanical Engineers (under Engineering Student Council),SAG,1.0,Sponsorship Only
4186,2020,Anthropology Undergraduate Association,SAG,2.0,$400
4187,2020,Arab Student Union,SAG,9.0,"$1,430"
4188,2020,ARC Repertory Theatre,SAG,2.0,$250
4189,2020,Argentine Tango Club of Berkeley,SAG,1.0,$400
4190,2020,Armenian Student Association,SAG,38.0,"$2,640"
4191,2020,Army Color Guard,SAG,1.0,$400
4192,2020,Army ROTC Cadet Club,SAG,2.0,$400
4193,2020,Arnold Air Society,SAG,3.0,$250
4194,2020,Art and Mind,SAG,3.0,$500
4195,2020,Artists in Resonance A Cappella,SAG,6.0,$770
4196,2020,Ascend,SAG,12.0,$640
4197,2020,"Asha for Education, Berkeley",SAG,16.0,"$3,000"
4198,2020,Asian American Association,SAG,23.0,"$3,594"
4199,2020,"Assistants, Therapists, and Practitioners at Berkeley",SAG,2.0,$351
4200,2020,Association for Muslim ProfESCional Development (under Muslim Student Association),SAG,14.0,"$1,338"
4201,2020,Association for Socially Responsible BusinESC,SAG,3.0,$250
4202,2020,Association of Korean Artists,SAG,2.0,$400
4203,2020,Aurum Cosmetics (Formerly known as Krása Cosmetics Team),SAG,2.0,$250
4204,2020,Azaad,SAG,8.0,$250
4205,2020,Ballet Company at Berkeley,SAG,9.0,$750
4206,2020,Ballet Folklorico Reflejos de Mexico,SAG,8.0,$640
4207,2020,Bangali Student Association at Berkeley,SAG,4.0,$500
4208,2020,Bear Power Fund,SAG,1.0,$250
4209,2020,BERC Undergraduate,SAG,1.0,$250
4210,2020,Berkeley Bahai Club,SAG,25.0,$770
4211,2020,Berkeley Ballroom Dancers,SAG,6.0,$400
4212,2020,Berkeley Business Society,SAG,4.0,$400
4213,2020,Berkeley Chinese Students and Scholars Association,SAG,14.0,"$2,750"
4214,2020,Berkeley College Republicans,SAG,25.0,"$3,600"
4215,2020,Berkeley Consulting,SAG,3.0,Sponsorship Only
4216,2020,Berkeley Formula Racing (under Engineering Student Council),SAG,1.0,Sponsorship Only
4217,2020,Berkeley Hyperloop (under Engineering Student Council),SAG,1.0,Sponsorship Only
4218,2020,Berkeley Indonesian Student Association,SAG,6.0,$250
4219,2020,Berkeley Innovation (under Engineering Student Council),SAG,4.0,Sponsorship Only
4220,2020,Berkeley Legal Studies Organization,SAG,4.0,$600
4221,2020,Berkeley Model United Nations Conference,SAG,2.0,Sponsorship Only
4222,2020,Berkeley Opinion,SAG,7.0,"$1,375"
4223,2020,Berkeley Student Food Collective,SAG,2.0,$250
4224,2020,Berkeley Tennis Association,SAG,4.0,$320
4225,2020,Berkeley Women In BusinESC,SAG,17.0,$720
4226,2020,Berksan,SAG,1.0,$400
4227,2020,Big Data at Berkeley,SAG,2.0,$250
4228,2020,Bioengineering Honor Society (under Engineering Student Council),SAG,1.0,Sponsorship Only
4229,2020,Biofuels Technology Club (under Engineering Student Council),SAG,2.0,Sponsorship Only
4230,2020,Biomedical Engineering Society (under Engineering Student Council),SAG,1.0,Sponsorship Only
4231,2020,Bioprinting at Berkeley (under Engineering Student Council),SAG,3.0,Sponsorship Only
4232,2020,Black Campus Ministries (under InterVarsity Christian Fellowship),SAG,1.0,Sponsorship Only
4233,2020,Black Engineering and Science Student Association (under Engineering Student Council),SAG,6.0,Sponsorship Only
4234,2020,Black Pre-law Association at Berkeley,SAG,4.0,$400
4235,2020,bridges Multicultural Resource Center,SAG,24.0,Sponsorship Only
4236,2020,BusinESC Transfer Network,SAG,1.0,$250
4237,2020,Cal Ace Space ,SAG,1.0,$300
4238,2020,Cal American Civil Liberties Union,SAG,4.0,$366
4239,2020,Cal Berkeley Democrats,SAG,23.0,"$3,600"
4240,2020,Cal Bhangra,SAG,7.0,"$3,850"
4241,2020,Cal Black Student Union,SAG,11.0,"$30,000"
4242,2020,Cal Christian Fellowship (under InterVarsity Christian Fellowship) ,SAG,1.0,Sponsorship Only
4243,2020,Cal Dragon Boat,SAG,17.0,"$6,820"
4244,2020,Cal Hawai'i Club,SAG,32.0,"$2,140"
4245,2020,Cal Hiking and Outdoor Society,SAG,72.0,"$5,000"
4246,2020,Cal in the Capital,SAG,43.0,"$3,500"
4247,2020,Cal Japan Club,SAG,13.0,"$2,200"
4248,2020,Cal Performances Student Ambassadors for the Arts,SAG,7.0,$376
4249,2020,Cal Pre-Vet Club,SAG,11.0,$250
4250,2020,Cal Queer and Asian,SAG,11.0,"$1,600"
4251,2020,Cal Seismic Desgin Team (under Engineering Student Council),SAG,1.0,Sponsorship Only
4252,2020,Cal Super Mileage Vehicle (CalSMV) (under ESC),SAG,1.0,Sponorship Only
4253,2020,Cal Taiko,SAG,16.0,"$2,800"
4254,2020,Cal Transportation Team (under Engineering Student Council),SAG,1.0,Sponsorship Only
4255,2020,Cal Undergraduate Public Health Coalition,SAG,16.0,$250
4256,2020,California Mock Trial,SAG,20.0,"$21,474"
4257,2020,CalSlam,SAG,16.0,"$1,440"
4258,2020,CalSol (under Engineering Student Council),SAG,2.0,Sponsorship Only
4259,2020,Capital Investments at Berkeley,SAG,1.0,Sponsorship Only
4260,2020,Chamber Chorus Association,SAG,1.0,$250
4261,2020,Chec Consulting (under Engineering Student Council),SAG,1.0,$400
4262,2020,ChemE Car (under Engineering Student Council),SAG,1.0,Sponsorship Only
4263,2020,ChESC Club at Berkeley,SAG,1.0,$400
4264,2020,Chi Episilon Civil Engineering Honor Society (under ESC) ,SAG,1.0,Sponsorship Only
4265,2020,Chicanx/Latinx Architecture Student Association,SAG,2.0,$250
4266,2020,Chinese A Cappella at Berkeley,SAG,7.0,$500
4267,2020,Chinese Finance Club,SAG,2.0,$500
4268,2020,Chinese Psychology Group at Berkeley,SAG,3.0,$500
4269,2020,Chinese Reading Group At Berkeley,SAG,1.0,$400
4270,2020,Chinese Student Association,SAG,31.0,"$5,800"
4271,2020,Cinematic Arts and Production Club,SAG,1.0,$400
4272,2020,Circle K International,SAG,26.0,"$6,100"
4273,2020,Civil and Environmental Engineering Joint Fundraising Committee,SAG,3.0,Sponsorship Only
4274,2020,Coalition to Defend Affirmative Action By Any Means NecESCary,SAG,22.0,"$5,000"
4275,2020,CodeBase (under Engineering Student Council),SAG,4.0,Sponsorship Only
4276,2020,Codeology,SAG,4.0,$400
4277,2020,Computer Science Undergraduate Association,SAG,47.0,"$1,920"
4278,2020,Concrete Canoe (under Engineering Student Council),SAG,1.0,Sponsorship Only
4279,2020,Confi,SAG,1.0,$250
4280,2020,Consult Your Community (CYC) at Berkeley,SAG,8.0,"$2,200"
4281,2020,Consulting Regionally in Biotech at Berkeley,SAG,1.0,Sponsorship Only
4282,2020,Creative Applications to Life in Origami,SAG,9.0,$250
4283,2020,Cricket Club of Berkeley,SAG,2.0,Sponsorship Only
4284,2020,Crossroads Christian Fellowship: Chinese for Christ Berkeley Church,SAG,2.0,$250
4285,2020,CS KickStart,SAG,8.0,"$2,200"
4286,2020,Curling Club at Berkeley,SAG,8.0,$570
4287,2020,Dance Board of Berkeley Dance Community,SAG,4.0,Sponsorship only
4288,2020,Danceworx,SAG,24.0,"$5,000"
4289,2020,Data Bears,SAG,1.0,$250
4290,2020,Data Science Society at Berkeley,SAG,4.0,$400
4291,2020,DataStory,SAG,1.0,Sponsorship Only
4292,2020,De Colores (under QARC),SAG,1.0,Sponsorship Only
4293,2020,Debate Society of Berkeley,SAG,8.0,"$2,000"
4294,2020,DeCadence,SAG,20.0,"$1,650"
4295,2020,Deewani,SAG,1.0,$400
4296,2020,Delta Phi Epsilon Co-ed ProfESCional Foreign Service Fraternity,SAG,17.0,$400
4297,2020,Delta Xi Phi Multicultural Sorority Inc.,SAG,4.0,$400
4298,2020,Design Engineering Collaborative (under Engineering Student Council),SAG,1.0,Sponsorship Only
4299,2020,Dil Se,SAG,5.0,$600
4300,2020,Earthquake Engineering Research Institute at Berkeley,SAG,2.0,$250
4301,2020,East Asian Union,SAG,11.0,"$3,245"
4302,2020,Eggster Organization,SAG,20.0,$500
4303,2020,EGO (Cal's Traditional Korean Percussion Group),SAG,10.0,"$1,430"
4304,2020,EnableTech (under Engineering Student Council),SAG,1.0,Sponsorship Only
4305,2020,Engineering 4 Kids (under Engineering Student Council),SAG,1.0,Sponsorship Only
4306,2020,Engineering Solutions @ Berkeley (under Engineering Student Council),SAG,1.0,Sponsorship Only
4307,2020,Engineering Student Council,SAG,29.0,"$92,763"
4308,2020,Engineers For A Sustainable World - Berkeley (under Engineering Student Council),SAG,2.0,Sponsorship Only
4309,2020,Entomology Club,SAG,3.0,$250
4310,2020,Entrepreneurs @ Berkeley,SAG,3.0,$250
4311,2020,Environmental Science Students Association,SAG,1.0,$250
4312,2020,Epsilon Eta,SAG,4.0,$400
4313,2020,"Eta Kappa Nu, Mu Chapter  (under Engineering Student Council)",SAG,1.0,Sponsorship Only
4314,2020,EXP Dance,SAG,4.0,$500
4315,2020,Faces of African Muslims (under Muslim Student Association),SAG,3.0,Sponsorship Only
4316,2020,Fashion and Student Trends,SAG,9.0,$800
4317,2020,Fastpitch Softball at Berkeley,SAG,2.0,$400
4318,2020,Fei Tian Dancers,SAG,17.0,$250
4319,2020,FEMTech,SAG,2.0,$250
4320,2020,Fiat Lux Scholars Association,SAG,4.0,$400
4321,2020,Fintech at Berkeley,SAG,1.0,$250
4322,2020,Food Science and Tech at Cal (under Engineering Student Council),SAG,6.0,Sponsorship Only
4323,2020,"Food, Equity, Entrepreneurship, and Development",SAG,5.0,$320
4324,2020,For Christ's Sake,SAG,2.0,$400
4325,2020,Foresight Pre-Optometry Club,SAG,29.0,$940
4326,2020,Friends of the Co-ops,SAG,88.0,"$8,000"
4327,2020,Future Advancers of Science and Technology,SAG,1.0,Sponsorship Only
4328,2020,"Future BusinESC Leaders of America-Phi Beta Lambda, Inc.",SAG,15.0,"$4,510"
4329,2020,Game Design and Development at Berkeley,SAG,2.0,$400
4330,2020,Gamma Rho Lambda ,SAG,4.0,$500
4331,2020,GenSex,SAG,4.0,$460
4332,2020,Geological Association at Berkeley,SAG,5.0,Sponsorship Only
4333,2020,GroTech @ Berkeley,SAG,1.0,Sponsorship Only
4334,2020,Haas Undergraduate Black BusinESC Association,SAG,13.0,$400
4335,2020,Hackers at Berkeley (under Engineering Student Council),SAG,1.0,Sponsorship Only
